"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3010000","3010000-102-1985-02448","19850824","","03","폐업","02","폐업","19931101","","","","0200000000","32.68","100411","서울특별시 중구 광희동1가 289-0번지 ","","","길","20011008000000","I","2018-08-31 23:59:59.0","간이주점","200253.357739223    ","451423.767166543    ","간이주점","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","32.68","","",""
"3010000","3010000-102-1985-02450","19850814","","03","폐업","02","폐업","19920509","","","","0201768800","29.64","100142","서울특별시 중구 의주로2가 21-29번지 ","","","팔도부촌","20011008000000","I","2018-08-31 23:59:59.0","간이주점","","","간이주점","0","0","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","29.64","","",""
"3010000","3010000-102-1985-02451","19850814","","03","폐업","02","폐업","19930902","","","","0200000000","29.15","100080","서울특별시 중구 북창동 66-0번지 ","","","초심","20011008000000","I","2018-08-31 23:59:59.0","간이주점","197967.218104208    ","451154.283066178    ","간이주점","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","29.15","","",""
"3010000","3010000-102-1985-02452","19850819","","03","폐업","02","폐업","19900317","","","","0202673247","41.71","100080","서울특별시 중구 북창동 13-3번지 ","","","영시","20011008000000","I","2018-08-31 23:59:59.0","간이주점","","","간이주점","1","1","기타","지도","상수도전용","","","","","","","","","N","41.71","","",""
"3010000","3010000-102-1985-02453","19850820","","03","폐업","02","폐업","19910906","","","","0201768800","16.93","100869","서울특별시 중구 황학동 371-39번지 ","","","국악의집","20011008000000","I","2018-08-31 23:59:59.0","간이주점","","","간이주점","0","0","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","16.93","","",""
"3010000","3010000-102-1985-02456","19850826","","03","폐업","02","폐업","20141219","","","","02 2338855","181.20","100053","서울특별시 중구 회현동3가 10번지 ","서울특별시 중구 퇴계로14길 1 지하1층 (회현동3가)","04631","잠수함","20131011161142","I","2018-08-31 23:59:59.0","카바레","198491.235028989    ","450895.855106921    ","카바레","","","","","","","","","","","","","","N","181.2","","",""
"3010000","3010000-102-1985-02458","19850820","","03","폐업","02","폐업","20060529","","","","02 7711811","135.60","100080","서울특별시 중구 북창동 63-0번지 ","","","백악관","20031014000000","I","2018-08-31 23:59:59.0","룸살롱","197963.480196183    ","451166.920300817    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","135.6","","",""
"3010000","3010000-102-1985-02462","19850628","","03","폐업","02","폐업","19920217","","","","0207551610","448.56","100858","서울특별시 중구 중림동 53-1번지 ","","","스타월드","20011008000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","5","8","기타","갑","상수도전용","","","","","","","","","N","448.56","","",""
"3010000","3010000-102-1985-02465","19850530","","03","폐업","02","폐업","19950320","","","","0202636774","35.23","100230","서울특별시 중구 수표동 56-14번지 ","","","호수","20011008000000","I","2018-08-31 23:59:59.0","요정","198933.368225877    ","451641.143432307    ","요정","0","0","기타","을","상수도전용","","","","","","","","","N","35.23","","",""
"3010000","3010000-102-1985-02469","19850916","","03","폐업","02","폐업","19940207","","","","0207781141","10.00","100080","서울특별시 중구 북창동 5-2번지 ","","","남강","20011008000000","I","2018-08-31 23:59:59.0","요정","198046.688657304    ","451252.800087721    ","요정","0","0","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","10","","",""
"3010000","3010000-102-1985-02470","19850809","","03","폐업","02","폐업","19901213","","","","0201768800","29.47","100869","서울특별시 중구 황학동 536-0번지 ","","","가야","20011008000000","I","2018-08-31 23:59:59.0","간이주점","201776.488974424    ","451707.719905993    ","간이주점","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","29.47","","",""
"3010000","3010000-102-1985-02473","19850610","","03","폐업","02","폐업","20070118","","","","02 7573040","75.63","100080","서울특별시 중구 북창동 122-0번지 ","","","센세이션","20040603000000","I","2018-08-31 23:59:59.0","룸살롱","197959.810582847    ","451024.329639965    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","75.63","","",""
"3010000","3010000-102-1985-02482","19850824","","03","폐업","02","폐업","20191028","","","","02 7556533","98.50","100810","서울특별시 중구 명동2가 89번지 지하1층 ","서울특별시 중구 명동2길 8 지하1층 (명동2가)","04535","쟈스민","20191028125652","U","2019-10-30 02:40:00.0","룸살롱","198371.039919151    ","451183.272744773    ","룸살롱","","","","","","","","","","","","","","N","98.5","","",""
"3010000","3010000-102-1985-02484","19850813","","01","영업/정상","01","영업","","","","","0202343385","69.00","100869","서울특별시 중구 황학동 629-0번지 ","","","못잊어","20011008000000","I","2018-08-31 23:59:59.0","룸살롱","201767.085427754    ","451555.477793435    ","룸살롱","1","2","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","69","","",""
"3010000","3010000-102-1985-02497","19850814","","03","폐업","02","폐업","20090528","","","","02 7773949","102.35","100080","서울특별시 중구 북창동 17-3번지 지상2~3층 ","","","발리노래세상","20090218170209","I","2018-08-31 23:59:59.0","룸살롱","197978.620418953    ","451212.335041932    ","룸살롱","","","","","","","","","","","","","","N","102.35","","",""
"3010000","3010000-102-1985-02499","19850608","","01","영업/정상","01","영업","","","","","0222734319","94.31","100866","서울특별시 중구 필동1가 10-9번지 ","","","충무노래크럽","20111017161305","I","2018-08-31 23:59:59.0","룸살롱","199213.281672769    ","451032.565905747    ","룸살롱","4","2","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","94.31","","",""
"3010000","3010000-102-1985-02506","19850318","","03","폐업","02","폐업","20060511","","","","02 7531660","40.77","100080","서울특별시 중구 북창동 99-2번지 ","","","썬","20011008000000","I","2018-08-31 23:59:59.0","룸살롱","197947.596506255    ","451081.904244007    ","룸살롱","0","0","기타","을","상수도전용","","","","","","","","","N","40.77","","",""
"3010000","3010000-102-1985-02508","19850829","","03","폐업","02","폐업","19990430","","","","02","95.20","100080","서울특별시 중구 북창동 111-2번지 ","","","베이스캠프","20011008000000","I","2018-08-31 23:59:59.0","룸살롱","197975.542794467    ","451036.126342809    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","95.2","","",""
"3010000","3010000-102-1985-02521","19850629","","03","폐업","02","폐업","20040309","","","","02 7533422","81.60","100080","서울특별시 중구 북창동 17-1번지 ","","","쌈바쌈바","20030430000000","I","2018-08-31 23:59:59.0","룸살롱","197996.303190059    ","451214.940443595    ","룸살롱","0","0","기타","자율","상수도전용","","","","","","","","","N","81.6","","",""
"3010000","3010000-102-1985-02526","19850419","","03","폐업","02","폐업","19911218","","","","0201768800","38.13","100371","서울특별시 중구 만리동1가 206-37번지 ","","","초연","20011008000000","I","2018-08-31 23:59:59.0","비어(바)살롱","","","비어(바)살롱","0","0","기타","지도","상수도전용","","","","","","","","","N","38.13","","",""
"3010000","3010000-102-1985-02538","19850814","","03","폐업","02","폐업","19920509","","","","0201768800","29.64","100196","서울특별시 중구 을지로6가 21-29번지 ","","","팔도부촌","20011008000000","I","2018-08-31 23:59:59.0","비어(바)살롱","","","비어(바)살롱","1","3","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","29.64","","",""
"3010000","3010000-102-1985-02539","19850822","","03","폐업","02","폐업","19891228","","","","0202356172","98.87","100823","서울특별시 중구 신당동 247-16번지 ","","","고원","20011008000000","I","2018-08-31 23:59:59.0","비어(바)살롱","201194.715730283    ","451400.468437393    ","비어(바)살롱","2","3","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","98.87","","",""
"3010000","3010000-102-1985-02540","19850816","","03","폐업","02","폐업","19920314","","","","0200000000","156.52","100300","서울특별시 중구 초동 21-1번지 ","","","예가","20011008000000","I","2018-08-31 23:59:59.0","비어(바)살롱","199220.324272667    ","451420.433192288    ","비어(바)살롱","0","0","기타","지도","상수도전용","","","","","","","","","N","156.52","","",""
"3010000","3010000-102-1985-02541","19850830","","03","폐업","02","폐업","19920509","","","","0201768800","120.76","100372","서울특별시 중구 만리동2가 22-2번지 ","","","서울.서울","20011221000000","I","2018-08-31 23:59:59.0","비어(바)살롱","196888.387871053    ","450237.029417625    ","비어(바)살롱","4","6","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","120.76","","",""
"3010000","3010000-102-1985-02555","19850820","","03","폐업","02","폐업","20060228","","","","02","413.42","100080","서울특별시 중구 북창동 12-1번지 ","","","보물섬","20060228000000","I","2018-08-31 23:59:59.0","비어(바)살롱","198018.679926506    ","451207.729791045    ","비어(바)살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","413.42","","",""
"3010000","3010000-102-1985-02557","19850826","","03","폐업","02","폐업","20041006","","","","0222650357","160.83","100197","서울특별시 중구 을지로7가 112-1번지 ","","","해양","19990308000000","I","2018-08-31 23:59:59.0","비어(바)살롱","","","비어(바)살롱","0","0","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","160.83","","",""
"3010000","3010000-102-1985-02560","19850827","","03","폐업","02","폐업","20120517","","","","0222351080","130.56","100870","서울특별시 중구 황학동 1205-0번지 ","서울특별시 중구 마장로 89 (황학동)","04574","미터스유","20011008000000","I","2018-08-31 23:59:59.0","스텐드바","201682.714803667    ","451801.208127592    ","스텐드바","0","0","기타","기타","상수도전용","","","","","","","","","N","130.56","","",""
"3010000","3010000-102-1985-02562","19850315","","03","폐업","02","폐업","19921217","","","","0202347534","114.71","100880","서울특별시 중구 흥인동 122-0번지 ","","","일이삼스텐드바","20011008000000","I","2018-08-31 23:59:59.0","스텐드바","","","스텐드바","2","3","학교정화(상대)","갑","상수도전용","","","","","","","","","N","114.71","","",""
"3010000","3010000-102-1985-02567","19850821","","01","영업/정상","01","영업","","","","","0222650516","86.25","100013","서울특별시 중구 충무로3가 30-14번지 ","서울특별시 중구 충무로 21-3 (충무로3가)","04555","럭셔리노래클럽","20141103101911","I","2018-08-31 23:59:59.0","비어(바)살롱","199282.256841704    ","451198.82621051     ","비어(바)살롱","3","6","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","86.25","","",""
"3010000","3010000-102-1985-02573","19850126","","03","폐업","02","폐업","20011119","","","","02","109.17","100845","서울특별시 중구 을지로2가 199-33번지 ","","","메트로덴버클럽","20010703000000","I","2018-08-31 23:59:59.0","비어(바)살롱","198492.801933133    ","451427.348965871    ","비어(바)살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","109.17","","",""
"3010000","3010000-102-1985-02582","19850125","","01","영업/정상","01","영업","","","","","0222381349","51.29","100450","서울특별시 중구 신당동 100-7번지 1층 ","서울특별시 중구 퇴계로78길 6 (신당동 1층)","04577","쌍쌍파티","20200507150631","U","2020-05-09 02:40:00.0","룸살롱","201409.538565366    ","451421.135460941    ","룸살롱","","","","","","","","","","","","","","N","51.29","","",""
"3010000","3010000-102-1985-02588","19850525","","01","영업/정상","01","영업","","","","","0202758422","19.50","100811","서울특별시 중구 방산동 70-4번지 ","서울특별시 중구 동호로 386 (방산동)","04562","재희","20090102110512","I","2018-08-31 23:59:59.0","스텐드바","200139.504749796    ","451844.350705494    ","스텐드바","0","0","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","19.5","","",""
"3010000","3010000-102-1985-02592","19850823","","03","폐업","02","폐업","20000615","","","","0234634353","92.90","100372","서울특별시 중구 만리동2가 231-13번지 ","","","필드비지니스","20000615000000","I","2018-08-31 23:59:59.0","스텐드바","196606.636582259    ","449946.116521469    ","스텐드바","0","0","기타","기타","상수도전용","","","","","","","","","N","92.9","","",""
"3010000","3010000-102-1985-02603","19850827","","03","폐업","02","폐업","19911230","","","","0201768800","94.32","100861","서울특별시 중구 충무로2가 51-15번지 ","","","로얄","20011008000000","I","2018-08-31 23:59:59.0","극장식당","199034.527731993    ","451069.258542595    ","극장식당","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","94.32","","",""
"3010000","3010000-102-1985-02604","19850827","","03","폐업","02","폐업","19920509","","","","0201768800","601.32","100868","서울특별시 중구 황학동 118-0번지 ","","","정석기업-주-칼시","20011008000000","I","2018-08-31 23:59:59.0","극장식당","201632.113434147    ","451800.856699532    ","극장식당","0","0","아파트지역","지도","상수도전용","","","","","","","","","N","601.32","","",""
"3010000","3010000-102-1985-02605","19850830","","03","폐업","02","폐업","19930120","","","","0201768800","149.80","100861","서울특별시 중구 충무로2가 65-5번지 ","","","따봉","20011008000000","I","2018-08-31 23:59:59.0","극장식당","198670.8463656      ","451001.187885886    ","극장식당","7","8","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","149.8","","",""
"3010000","3010000-102-1985-02609","19850402","","03","폐업","02","폐업","19920509","","","","0201768800","14.55","100879","서울특별시 중구 흥인동 62-8번지 ","","","란","20011008000000","I","2018-08-31 23:59:59.0","극장식당","","","극장식당","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","14.55","","",""
"3010000","3010000-102-1985-02612","19850822","","01","영업/정상","01","영업","","","","","0222663393","108.23","100846","서울특별시 중구 을지로3가 296-11번지 ","서울특별시 중구 을지로14길 13 (을지로3가)","04550","스타","20120625172548","I","2018-08-31 23:59:59.0","룸살롱","199247.520837134    ","451490.684686307    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","108.23","","",""
"3010000","3010000-102-1985-02623","19850822","","03","폐업","02","폐업","20010417","","","","02","136.56","100802","서울특별시 중구 남대문로5가 214-0번지 ","","","영상","20010417000000","I","2018-08-31 23:59:59.0","룸살롱","197663.366351023    ","450610.186811614    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","136.56","","",""
"3010000","3010000-102-1985-02645","19850817","","01","영업/정상","01","영업","","","","","0222660164","110.73","100848","서울특별시 중구 을지로4가 109-1번지 ","서울특별시 중구 을지로33길 33 (을지로4가)","04546","그린","20140430150633","I","2018-08-31 23:59:59.0","극장식당","199821.224822645    ","451658.296481124    ","극장식당","0","0","기타","갑","상수도전용","","","","","","","","","N","110.73","","",""
"3010000","3010000-102-1985-02653","19851012","","03","폐업","02","폐업","19960726","","","","02 7711000","542.36","100070","서울특별시 중구 소공동 1-0번지 ","","","아나벨스","20011008000000","I","2018-08-31 23:59:59.0","관광호텔나이트(디스코)","198259.65357739     ","451392.198218657    ","관광호텔나이트(디스코)","5","8","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","542.36","","",""
"3010000","3010000-102-1985-02658","19850827","","03","폐업","02","폐업","19911230","","","","0201768800","94.32","100861","서울특별시 중구 충무로2가 51-15번지 ","","","로얄","20011008000000","I","2018-08-31 23:59:59.0","관광호텔나이트(디스코)","199034.527731993    ","451069.258542595    ","관광호텔나이트(디스코)","4","6","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","94.32","","",""
"3010000","3010000-102-1985-02661","19850402","","03","폐업","02","폐업","19920509","","","","0200000000","14.55","100879","서울특별시 중구 흥인동 62-8번지 ","","","란","20011008000000","I","2018-08-31 23:59:59.0","관광호텔나이트(디스코)","","","관광호텔나이트(디스코)","2","3","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","14.55","","",""
"3010000","3010000-102-1985-02666","19850628","","03","폐업","02","폐업","19920217","","","","0200000000","448.56","100858","서울특별시 중구 중림동 53-1번지 ","","","낮과밤","20011008000000","I","2018-08-31 23:59:59.0","카바레","","","카바레","5","8","기타","지도","상수도전용","","","","","","","","","N","448.56","","",""
"3010000","3010000-102-1985-02667","19850627","","03","폐업","02","폐업","20110330","","","","0202654081","89.70","100858","서울특별시 중구 중림동 71-0번지 ","","","카니발","20110405144702","I","2018-08-31 23:59:59.0","카바레","","","카바레","1","1","기타","지도","상수도전용","","","","","","","","","N","89.7","","",""
"3010000","3010000-102-1985-02668","19850629","","03","폐업","02","폐업","20090415","","","","0202657437","83.89","100858","서울특별시 중구 중림동 10-1번지 ","","","명보","20090609091829","I","2018-08-31 23:59:59.0","카바레","","","카바레","4","3","기타","지도","상수도전용","","","","","","","","","N","83.89","","",""
"3010000","3010000-102-1985-02683","19850126","","03","폐업","02","폐업","20080508","","","","0202662257","362.60","100195","서울특별시 중구 을지로5가 19-29번지 ","","","야전궁","20051018000000","I","2018-08-31 23:59:59.0","카바레","200095.725883095    ","451681.037135698    ","카바레","12","14","기타","을","상수도전용","","","","","","","","","N","362.6","","",""
"3010000","3010000-102-1986-02461","19860603","","03","폐업","02","폐업","19920228","","","","0202759656","162.56","100340","서울특별시 중구 산림동 207-1번지 ","","","가야궁","20011008000000","I","2018-08-31 23:59:59.0","룸살롱","199521.200809167    ","451751.424132583    ","룸살롱","0","0","기타","갑","상수도전용","","","","","","","","","N","162.56","","",""
"3010000","3010000-102-1986-02466","19860131","","03","폐업","02","폐업","19960923","","","","02 2679288","151.88","100861","서울특별시 중구 충무로2가 51-13번지 ","","","성전","20011008000000","I","2018-08-31 23:59:59.0","요정","199055.14901634     ","451064.899010391    ","요정","5","8","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","151.88","","",""
"3010000","3010000-102-1986-02489","19860603","","03","폐업","02","폐업","20020627","","","","02 2655312","254.92","100196","서울특별시 중구 을지로6가 29-1번지 ","","","아그네스","20011008000000","I","2018-08-31 23:59:59.0","룸살롱","200435.621154749    ","451523.623175455    ","룸살롱","5","0","기타","갑","상수도전용","","","","","","","","","N","254.92","","",""
"3010000","3010000-102-1986-02490","19860603","","03","폐업","02","폐업","20040408","","","","02 7710881","196.53","100095","서울특별시 중구 남대문로5가 63-13번지 14 ","","","에버그린","20040217000000","I","2018-08-31 23:59:59.0","룸살롱","197513.435974358    ","450609.937701926    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","196.53","","",""
"3010000","3010000-102-1986-02494","19860603","","01","영업/정상","01","영업","","","","","","189.92","100847","서울특별시 중구 을지로3가 291-45번지 ","서울특별시 중구 충무로 54-3 (을지로3가)","04549","해양","20161012142107","I","2018-08-31 23:59:59.0","룸살롱","199321.560433852    ","451526.901284008    ","룸살롱","0","0","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","189.92","","",""
"3010000","3010000-102-1986-02495","19861217","","03","폐업","02","폐업","20070426","","","","0222749635","229.00","100013","서울특별시 중구 충무로3가 59-11번지 ","","","램프","20070123000000","I","2018-08-31 23:59:59.0","룸살롱","199119.114006467    ","451114.448372431    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","229","","",""
"3010000","3010000-102-1986-02502","19860808","","03","폐업","02","폐업","20090526","","","","02 7566788","315.20","100180","서울특별시 중구 다동 92번지 지하2층 ","","","오페라하우스","20080425140839","I","2018-08-31 23:59:59.0","룸살롱","198345.02215434     ","451737.693394501    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","315.2","","",""
"3010000","3010000-102-1986-02525","19860513","","03","폐업","02","폐업","19890805","","","","0202343385","78.22","100430","서울특별시 중구 흥인동 182-39번지 ","","","해원","20011008000000","I","2018-08-31 23:59:59.0","비어(바)살롱","","","비어(바)살롱","8","19","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","78.22","","",""
"3010000","3010000-102-1986-02537","19860329","","03","폐업","02","폐업","19921121","","","","0201768800","266.18","100180","서울특별시 중구 다동 51-11번지 ","","","한성회관","20011008000000","I","2018-08-31 23:59:59.0","비어(바)살롱","","","비어(바)살롱","3","5","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","266.18","","",""
"3010000","3010000-102-1986-02574","19860530","","03","폐업","02","폐업","20051121","","","","0202757694","96.04","100845","서울특별시 중구 을지로2가 148-37번지 ","","","1.2.3.","20011008000000","I","2018-08-31 23:59:59.0","비어(바)살롱","","","비어(바)살롱","3","1","기타","갑","상수도전용","","","","","","","","","N","96.04","","",""
"3010000","3010000-102-1986-02575","19860604","","03","폐업","02","폐업","19951212","","","","02 2677111","88.37","100260","서울특별시 중구 남학동 13-2번지 ","","","도","20011008000000","I","2018-08-31 23:59:59.0","비어(바)살롱","199161.113140526    ","450949.233944936    ","비어(바)살롱","4","2","기타","을","상수도전용","","","","","","","","","N","88.37","","",""
"3010000","3010000-102-1986-02580","19860108","","01","영업/정상","01","영업","","","","","0222675458","98.10","100862","서울특별시 중구 충무로4가 150-0번지 ","서울특별시 중구 충무로2길 16 (충무로4가)","04557","팡팡노래짱","20200302133651","U","2020-03-04 02:40:00.0","스텐드바","199401.908701836    ","451134.131723252    ","스텐드바","1","3","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","98.1","","",""
"3010000","3010000-102-1986-02586","19861113","","01","영업/정상","01","영업","","","","","02 7397733","74.36","100101","서울특별시 중구 태평로1가 25-3번지 외1(지하1층) ","서울특별시 중구 세종대로22길 12 (태평로1가외1(지하1층))","04520","히스 BAR","20190902132617","U","2019-09-04 02:40:00.0","간이주점","197973.500879896    ","451752.130809347    ","간이주점","","","","","","","","","","","","","","N","74.36","","",""
"3010000","3010000-102-1986-02589","19860603","","03","폐업","02","폐업","19970106","","","","02 2330080","154.30","100819","서울특별시 중구 신당동 120-4번지 ","","","형제집","20011008000000","I","2018-08-31 23:59:59.0","스텐드바","","","스텐드바","4","4","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","154.3","","",""
"3010000","3010000-102-1986-02594","19860309","","03","폐업","02","폐업","19910212","","","","0201768800","159.98","100809","서울특별시 중구 명동2가 32-5번지 ","","","취부귀","20011008000000","I","2018-08-31 23:59:59.0","극장식당","198596.297223109    ","451194.812525874    ","극장식당","0","0","아파트지역","지도","상수도전용","","","","","","","","","N","159.98","","",""
"3010000","3010000-102-1986-02608","19860603","","03","폐업","02","폐업","19920228","","","","0200000000","185.02","100340","서울특별시 중구 산림동 207-1번지 ","","","가야궁","20011008000000","I","2018-08-31 23:59:59.0","극장식당","199521.200809167    ","451751.424132583    ","극장식당","0","0","아파트지역","지도","상수도전용","","","","","","","","","N","185.02","","",""
"3010000","3010000-102-1986-02621","19861112","","01","영업/정상","01","영업","","","","","0222342520","110.43","100869","서울특별시 중구 황학동 737-0번지 ","서울특별시 중구 퇴계로 423-6 (황학동)","04576","스타타임","20170725133210","I","2018-08-31 23:59:59.0","극장식당","201585.646021087    ","451516.994656249    ","극장식당","2","1","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","110.43","","",""
"3010000","3010000-102-1986-02648","19861211","","01","영업/정상","01","영업","","","","","02  32983413","99.00","100861","서울특별시 중구 충무로2가 60-3번지 지하1층 ","서울특별시 중구 삼일대로 299 (충무로2가 지하1층)","04537","골드","20170825103255","I","2018-08-31 23:59:59.0","기타","198911.806393959    ","451032.316115194    ","기타","","","","","","","","","","","","","","N","99","","",""
"3010000","3010000-102-1986-02684","19860215","","03","폐업","02","폐업","20021101","","","","02 7520785","387.35","100161","서울특별시 중구 봉래동1가 132-6번지 ","","","불야성","20020926000000","I","2018-08-31 23:59:59.0","카바레","197476.733641931    ","450632.159070388    ","카바레","0","0","기타","갑","상수도전용","","","","","","","","","N","387.35","","",""
"3010000","3010000-102-1987-02480","19870202","","03","폐업","02","폐업","20060515","","","","02 7566175","193.44","100809","서울특별시 중구 명동2가 2-8번지 ","","","보보클럽(BoBo CLUB)","20050725000000","I","2018-08-31 23:59:59.0","룸살롱","198671.627816451    ","451253.642525744    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","193.44","","",""
"3010000","3010000-102-1987-02488","19870420","","03","폐업","02","폐업","19950704","","","","0202650902","57.06","100861","서울특별시 중구 충무로2가 51-17번지 ","","","사랑과야망","20011008000000","I","2018-08-31 23:59:59.0","룸살롱","199037.916477276    ","451051.291993868    ","룸살롱","4","4","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","57.06","","",""
"3010000","3010000-102-1987-02498","19870116","","01","영업/정상","01","영업","","","","","0222854500","447.74","100195","서울특별시 중구 을지로5가 133-1번지 ","서울특별시 중구 을지로38길 20 (을지로5가)","04561","소피아","20200413134704","U","2020-04-15 02:40:00.0","룸살롱","200225.983119633    ","451511.262755282    ","룸살롱","0","0","기타","갑","상수도전용","","","","","","","","","N","447.74","","",""
"3010000","3010000-102-1987-02505","19871028","","03","폐업","02","폐업","20130206","","","","0222687111","278.74","100260","서울특별시 중구 남학동 13-2번지 (지하1층) ","서울특별시 중구 퇴계로 176 (남학동(지하1층))","04627","네이버","20120814154947","I","2018-08-31 23:59:59.0","룸살롱","199161.113140526    ","450949.233944936    ","룸살롱","","","","","","","","","","","","","","N","278.74","","",""
"3010000","3010000-102-1987-02530","19870316","","03","폐업","02","폐업","19941024","","","","0200000000","133.22","100340","서울특별시 중구 산림동 207-1번지 ","","","민속촌","20011008000000","I","2018-08-31 23:59:59.0","비어(바)살롱","199521.200809167    ","451751.424132583    ","비어(바)살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","133.22","","",""
"3010000","3010000-102-1987-02533","19871210","","03","폐업","02","폐업","19980429","","","","02 7754887","160.49","100180","서울특별시 중구 다동 92-0번지 ","","","뉴크레오파트라","20021120000000","I","2018-08-31 23:59:59.0","카바레","198345.02215434     ","451737.693394501    ","카바레","0","0","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","160.49","","",""
"3010000","3010000-102-1987-02563","19870911","","03","폐업","02","폐업","19930902","","","","0202724313","173.90","100282","서울특별시 중구 인현동2가 73-1번지 ","","","풍전스텐드바","20011008000000","I","2018-08-31 23:59:59.0","스텐드바","199550.506270874    ","451392.219693582    ","스텐드바","1","1","기타","지도","상수도전용","","","","","","","","","N","173.9","","",""
"3010000","3010000-102-1987-02593","19870202","","03","폐업","02","폐업","19901130","","","","0200000000","292.74","100861","서울특별시 중구 충무로2가 64-5번지 ","","","명동의밤","20011008000000","I","2018-08-31 23:59:59.0","극장식당","198725.204763254    ","451001.336222005    ","극장식당","0","0","아파트지역","지도","상수도전용","","","","","","","","","N","292.74","","",""
"3010000","3010000-102-1987-02638","19870420","","03","폐업","02","폐업","20090325","","","","0202650902","60.52","100861","서울특별시 중구 충무로2가 51-17번지 ","","","사랑과야망","20090609091855","I","2018-08-31 23:59:59.0","극장식당","199037.916477276    ","451051.291993868    ","극장식당","0","0","기타","지도","상수도전용","","","","","","","","","N","60.52","","",""
"3010000","3010000-102-1987-02640","19870827","","03","폐업","02","폐업","20090303","","","","0222852432","202.30","100861","서울특별시 중구 충무로2가 50-6번지 ","","","리무진","20071227111112","I","2018-08-31 23:59:59.0","극장식당","199023.967503662    ","451105.474557896    ","극장식당","4","6","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","202.3","","",""
"3010000","3010000-102-1988-02523","19880516","","03","폐업","02","폐업","20040206","","","","02 7529561","152.94","100080","서울특별시 중구 북창동 82-0번지 ","","","빅토리아","20020307000000","I","2018-08-31 23:59:59.0","룸살롱","197996.158836926    ","451158.758865826    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","152.94","","",""
"3010000","3010000-102-1988-02531","19881006","","03","폐업","02","폐업","19940208","","","","0202375181","64.74","100830","서울특별시 중구 신당동 366-144번지 ","","","호텔킹덤칵테일빠","20011008000000","I","2018-08-31 23:59:59.0","비어(바)살롱","200649.528636859    ","449877.44410054     ","비어(바)살롱","2","2","주택가주변","갑","상수도전용","","","","","","","","","N","64.74","","",""
